2021-10-18 16:13:23 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 23264 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:20:46 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:20:46 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.02 seconds (JVM running for 583.421)
2021-10-19 14:33:44 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:33:44 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:33:44 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:33:47 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 3.152 seconds (JVM running for 3.767)
2021-10-19 14:34:00 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:34:00 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:34:03 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:34:03 INFO  LoggingAspect:182 - ResponseEntity com.revature.controllers.ProfessionalController.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:34:38 INFO  LoggingAspect:31 - ResponseEntity com.revature.controllers.LoginController.logout(HttpSession) ----- USER LOGGED OUT
2021-10-19 14:37:04 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:37:04 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:37:04 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:37:05 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.3 seconds (JVM running for 201.736)
2021-10-19 14:37:19 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:37:19 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:37:19 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:37:20 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.251 seconds (JVM running for 216.729)
2021-10-19 14:38:27 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:38:27 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:38:27 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:38:28 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.259 seconds (JVM running for 284.856)
2021-10-19 14:39:45 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:39:45 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:39:45 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:39:46 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.242 seconds (JVM running for 363.132)
2021-10-19 14:41:08 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:41:08 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:41:08 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:41:10 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.265 seconds (JVM running for 446.605)
2021-10-19 14:41:11 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:41:11 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:41:11 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:41:12 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.228 seconds (JVM running for 449.34)
2021-10-19 14:43:19 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:43:19 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:43:19 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:43:20 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.272 seconds (JVM running for 576.874)
2021-10-19 14:43:21 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:43:21 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:43:21 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:43:23 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.245 seconds (JVM running for 579.639)
2021-10-19 14:43:41 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:43:41 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:43:41 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:43:42 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.241 seconds (JVM running for 598.766)
2021-10-19 14:43:56 INFO  LoggingAspect:325 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- FAILED
2021-10-19 14:43:56 INFO  LoggingAspect:135 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- FAILED - 409 CONFLICT
2021-10-19 14:44:20 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:44:20 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:44:20 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:44:21 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.047 seconds (JVM running for 638.138)
2021-10-19 14:44:35 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:44:35 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:44:41 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:44:41 INFO  LoggingAspect:182 - ResponseEntity com.revature.controllers.ProfessionalController.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:45:22 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:45:22 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:45:22 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:45:23 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.02 seconds (JVM running for 699.981)
2021-10-19 14:45:42 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:45:42 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:45:42 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:45:43 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.998 seconds (JVM running for 719.888)
2021-10-19 14:45:57 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:45:57 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:46:00 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:46:00 INFO  LoggingAspect:182 - ResponseEntity com.revature.controllers.ProfessionalController.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:47:30 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:47:30 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:47:30 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:47:31 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.971 seconds (JVM running for 827.79)
2021-10-19 14:47:42 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:47:42 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:47:42 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:47:43 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.017 seconds (JVM running for 839.599)
2021-10-19 14:48:25 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:48:25 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:48:29 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:48:29 INFO  LoggingAspect:182 - ResponseEntity com.revature.controllers.ProfessionalController.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:51:05 INFO  LoggingAspect:31 - ResponseEntity com.revature.controllers.LoginController.logout(HttpSession) ----- USER LOGGED OUT
2021-10-19 14:54:01 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:54:01 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:54:01 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:54:02 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.06 seconds (JVM running for 1219.277)
2021-10-19 14:54:04 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:54:04 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:54:04 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:54:05 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.974 seconds (JVM running for 1221.871)
2021-10-19 14:54:19 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:54:19 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:54:27 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:54:27 INFO  LoggingAspect:182 - ResponseEntity com.revature.controllers.ProfessionalController.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:55:09 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:55:09 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:55:09 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:55:10 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.99 seconds (JVM running for 1286.728)
2021-10-19 14:55:29 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:55:29 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:55:29 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:55:30 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.962 seconds (JVM running for 1306.626)
2021-10-19 14:55:42 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:55:42 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:55:42 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:55:42 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.987 seconds (JVM running for 1319.416)
2021-10-19 14:55:58 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:55:58 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:55:58 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:55:59 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.98 seconds (JVM running for 1336.059)
2021-10-19 14:56:09 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:56:09 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:56:09 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:56:10 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.963 seconds (JVM running for 1346.628)
2021-10-19 14:56:21 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:56:21 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:56:21 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:56:22 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.978 seconds (JVM running for 1359.229)
2021-10-19 14:56:34 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:56:34 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:56:34 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:56:35 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.972 seconds (JVM running for 1371.826)
2021-10-19 14:56:41 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:56:41 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:56:41 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:56:41 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.99 seconds (JVM running for 1378.407)
2021-10-19 14:57:18 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:57:18 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:57:18 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:57:19 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.989 seconds (JVM running for 1416.197)
2021-10-19 14:57:27 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:57:27 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:57:30 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:57:30 INFO  LoggingAspect:182 - ResponseEntity com.revature.controllers.ProfessionalController.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:58:54 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 3172 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 14:58:54 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 14:58:54 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 14:58:55 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 0.97 seconds (JVM running for 1512.284)
2021-10-19 14:59:06 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:59:06 INFO  LoggingAspect:182 - ResponseEntity com.revature.controllers.ProfessionalController.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 14:59:10 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 14:59:10 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 15:00:23 INFO  LoggingAspect:31 - ResponseEntity com.revature.controllers.LoginController.logout(HttpSession) ----- USER LOGGED OUT
2021-10-19 15:00:42 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-19 15:00:42 INFO  LoggingAspect:113 - ResponseEntity com.revature.controllers.PatientController.addEntry(Entry,HttpSession) ----- SUCCESSFUL
2021-10-19 15:02:35 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 23020 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 15:02:35 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 15:02:35 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 15:02:38 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 3.095 seconds (JVM running for 3.694)
2021-10-19 15:02:52 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 15:02:52 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 15:02:55 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 15:02:55 INFO  LoggingAspect:182 - ResponseEntity com.revature.controllers.ProfessionalController.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 15:06:24 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 5248 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 15:06:24 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 15:06:24 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 15:06:27 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 3.055 seconds (JVM running for 3.77)
2021-10-19 15:06:42 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 15:06:42 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 15:06:45 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 15:06:45 INFO  LoggingAspect:182 - ResponseEntity com.revature.controllers.ProfessionalController.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-19 15:07:38 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 5248 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 15:07:38 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 15:07:38 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 15:07:39 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.053 seconds (JVM running for 75.832)
2021-10-19 15:08:36 INFO  MentalHealthAppApplication:55 - Starting MentalHealthAppApplication using Java 15 on DESKTOP-Patrick with PID 5248 (C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp\bin\main started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-19 15:08:36 DEBUG MentalHealthAppApplication:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-19 15:08:36 INFO  MentalHealthAppApplication:659 - No active profile set, falling back to default profiles: default
2021-10-19 15:08:37 INFO  MentalHealthAppApplication:61 - Started MentalHealthAppApplication in 1.009 seconds (JVM running for 134.573)
2021-10-19 15:08:47 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-19 15:08:47 INFO  LoggingAspect:130 - ResponseEntity com.revature.controllers.PatientController.registerPatient(Patient) ----- SUCCESSFUL
